id,customer_id,bank,type,valid_month,valid_year,expiry_month,expiry_year,card_no,card_limit
2389,2389,"Goldman Sachs","VISA",1,2004,3,2021,"3768-8541-4211-5830",373035
2390,2390,"Bank of America","VISA",2,2003,6,2018,"5873-4027-1433-7532",663589
2391,2391,"Bank of America","VISA",4,2002,2,2022,"4823-2741-7043-8750",857426
2392,2392,"JPMorgan Chase","VISA",9,2004,9,2020,"4725-9663-2873-5127",271169
2393,2393,"Bank of America","VISA",1,2001,11,2022,"5119-8881-5247-9613",482193
2394,2394,"US Bancorp","VISA",2,2000,7,2022,"4823-3026-2305-5873",804943
2395,2395,"Citibank","VISA",4,2000,8,2022,"4823-7389-8881-4572",467454
2396,2396,"Bank of America","MASTER",10,2000,11,2022,"4823-9560-9324-5059",473731
2397,2397,"Wells Fargo","VISA",3,2002,11,2022,"5873-8912-5661-4911",295928
2398,2398,"Bank of America","VISA",10,2004,6,2021,"4725-7115-4698-7623",92352
2399,2399,"US Bancorp","VISA",6,2001,6,2021,"5214-3882-5422-6363",131575
2400,2400,"Bank of America","VISA",4,2003,6,2020,"4725-9423-9227-4448",413366
2401,2401,"Citibank","VISA",4,2003,1,2020,"5119-9565-8186-4978",449061
2402,2402,"PNC Financial Services","VISA",6,2000,6,2019,"4329-7098-5764-8285",346605
2403,2403,"Goldman Sachs","VISA",10,2002,2,2022,"5119-9305-8107-2622",499485
2404,2404,"Citibank","AMEX",7,2001,11,2018,"2678-3580-2051-1171",875419
2405,2405,"Citibank","VISA",5,2002,8,2022,"4823-9964-7202-6885",777333
2406,2406,"JPMorgan Chase","VISA",6,2004,7,2020,"4329-6038-8359-4566",251906
2407,2407,"Citibank","MASTER",5,2000,9,2020,"5873-3581-5320-3282",304857
2408,2408,"Bank of America","VISA",11,2004,3,2021,"4823-1251-9961-9579",843485
2409,2409,"Bank of America","AMEX",6,2001,10,2021,"2678-4621-5034-9140",229292
2410,2410,"JPMorgan Chase","VISA",2,2001,11,2019,"5214-8031-3164-2350",241533
2411,2411,"PNC Financial Services","VISA",7,2004,8,2022,"4725-8013-5159-4190",336809
2412,2412,"Bank of America","VISA",11,2003,7,2020,"5214-9177-1747-3726",125312
2413,2413,"JPMorgan Chase","AMEX",8,2003,8,2018,"4823-6085-3236-2861",618524
2414,2414,"Bank of America","VISA",7,2001,4,2022,"4725-1169-5117-1191",920340
2415,2415,"Wells Fargo","VISA",9,2001,10,2021,"4329-1044-5542-2140",659569
2416,2416,"Morgan Stanley","MASTER",8,2001,1,2021,"5873-3345-5386-9572",343049
2417,2417,"Bank of America","VISA",11,2000,7,2021,"5214-7086-7420-1963",218122
2418,2418,"Citibank","VISA",4,2000,3,2021,"4725-9723-9991-6288",644356
2419,2419,"Morgan Stanley","VISA",6,2003,11,2019,"4823-1776-1211-1877",13227
2420,2420,"Citibank","AMEX",6,2000,9,2022,"4725-6552-1566-5178",411480
2421,2421,"JPMorgan Chase","VISA",8,2000,5,2021,"5214-3312-3311-9838",901542
2422,2422,"JPMorgan Chase","VISA",11,2001,9,2022,"5214-1789-8364-2490",260276
2423,2423,"JPMorgan Chase","VISA",11,2003,3,2021,"5873-6901-1115-2381",726690
2424,2424,"Bank of America","VISA",5,2004,10,2020,"5873-5857-4865-7296",177446
2425,2425,"JPMorgan Chase","VISA",4,2004,6,2020,"5119-8156-5542-8737",88592
2426,2426,"Bank of America","VISA",8,2001,2,2022,"5873-7154-8476-7117",826803
2427,2427,"Goldman Sachs","MASTER",8,2001,5,2018,"2678-4104-1343-9297",611555
2428,2428,"JPMorgan Chase","VISA",3,2003,8,2019,"3768-3807-8203-4795",101949
2429,2429,"Bank of America","VISA",11,2001,3,2019,"4725-2452-1830-4029",887744
2430,2430,"JPMorgan Chase","AMEX",1,2002,10,2021,"4725-2038-4512-8204",499967
2431,2431,"Morgan Stanley","MASTER",10,2000,7,2019,"5119-1610-4329-6709",564789
2432,2432,"Citibank","VISA",11,2002,10,2022,"4725-9418-7956-5667",443252
2433,2433,"Citibank","MASTER",10,2000,7,2019,"5214-5567-4206-2571",247799
2434,2434,"Citibank","VISA",10,2002,11,2020,"5873-4913-7832-2409",454957
2435,2435,"JPMorgan Chase","MASTER",8,2001,1,2021,"4725-8942-2519-2145",492392
2436,2436,"Citibank","VISA",6,2001,9,2022,"4329-5517-8149-3147",746207
2437,2437,"JPMorgan Chase","MASTER",6,2003,11,2020,"3768-7389-3124-6939",149130
2438,2438,"JPMorgan Chase","VISA",4,2004,6,2021,"2678-3245-6641-9798",249171
2439,2439,"Wells Fargo","AMEX",4,2000,11,2018,"4329-7567-6465-4869",975077
2440,2440,"Citibank","MASTER",6,2004,11,2022,"3768-4678-7345-2106",613213
2441,2441,"JPMorgan Chase","VISA",3,2000,2,2019,"4823-8205-4569-7186",882140
2442,2442,"Citibank","VISA",9,2001,5,2019,"4725-3331-3526-2809",870646
2443,2443,"Bank of America","VISA",8,2003,11,2020,"2678-9266-1841-7268",204913
2444,2444,"JPMorgan Chase","MASTER",2,2001,2,2020,"5873-8341-5925-6542",720671
2445,2445,"Wells Fargo","VISA",3,2002,8,2021,"5214-1520-7606-9817",887852
2446,2446,"Citibank","VISA",11,2004,2,2022,"5873-9916-5139-9572",23706
2447,2447,"Citibank","VISA",11,2004,8,2022,"4725-5933-4342-3531",973073
2448,2448,"JPMorgan Chase","VISA",11,2004,2,2022,"5119-6815-5982-2786",853785
2449,2449,"Goldman Sachs","VISA",3,2001,11,2020,"5214-6647-9414-3347",694806
2450,2450,"Citibank","VISA",6,2002,5,2019,"4329-8794-7114-5815",306677
2451,2451,"US Bancorp","AMEX",11,2004,10,2022,"4329-9714-2382-5098",182243
2452,2452,"Citibank","VISA",3,2000,3,2020,"4329-9972-9457-4625",979319
2453,2453,"Bank of America","MASTER",11,2004,5,2018,"5873-6254-9937-3783",327350
2454,2454,"JPMorgan Chase","VISA",6,2000,9,2021,"5119-5497-2816-9958",78168
2455,2455,"Bank of America","VISA",7,2002,10,2022,"2678-3103-1185-5054",104352
2456,2456,"JPMorgan Chase","MASTER",8,2000,5,2019,"2678-6847-8505-8081",977186
2457,2457,"Wells Fargo","MASTER",2,2000,1,2021,"5214-7647-3452-1189",370685
2458,2458,"Citibank","VISA",9,2004,8,2018,"2678-3830-1758-9731",245828
2459,2459,"Morgan Stanley","VISA",10,2000,8,2020,"4725-1323-8825-4025",483092
2460,2460,"JPMorgan Chase","VISA",7,2004,2,2020,"2678-5951-3159-7069",801936
2461,2461,"Citibank","AMEX",3,2003,9,2022,"3768-8818-2321-7143",786918
2462,2462,"Citibank","MASTER",8,2004,10,2019,"4725-3215-2367-4438",833425
2463,2463,"Citibank","VISA",2,2004,10,2018,"4329-1711-5516-8905",336364
2464,2464,"JPMorgan Chase","VISA",9,2004,5,2018,"5119-1614-5793-1459",400870
2465,2465,"Bank of America","VISA",2,2001,6,2020,"2678-1958-5910-2317",393506
2466,2466,"JPMorgan Chase","VISA",5,2004,6,2022,"5873-7954-8848-7941",248651
2467,2467,"Citibank","VISA",10,2003,6,2020,"2678-1296-2456-1531",955392
2468,2468,"Bank of America","VISA",6,2001,6,2019,"5873-9225-8419-3316",30128
2469,2469,"Morgan Stanley","MASTER",8,2000,2,2018,"4823-3095-2843-9208",961944
2470,2470,"Bank of America","VISA",1,2000,5,2019,"5873-4085-7252-5746",65932
2471,2471,"Citibank","AMEX",4,2000,5,2022,"5873-6830-4442-9628",200426
2472,2472,"Bank of America","VISA",5,2000,9,2019,"4725-3613-2900-3133",652128
2473,2473,"JPMorgan Chase","MASTER",3,2002,7,2020,"5214-2942-2908-6357",626042
2474,2474,"Bank of America","VISA",9,2004,1,2020,"4823-3739-5053-7453",841572
2475,2475,"Bank of America","VISA",4,2000,6,2018,"5214-1532-9314-1201",205915
2476,2476,"Bank of America","MASTER",3,2003,4,2019,"5214-9349-6889-2160",690598
2477,2477,"Citibank","MASTER",4,2003,6,2020,"4823-1728-7046-2652",114706
2478,2478,"Citibank","MASTER",2,2003,3,2022,"4725-9894-1189-4002",447432
2479,2479,"Citibank","AMEX",6,2003,6,2021,"2678-4749-6551-1346",526960
2480,2480,"PNC Financial Services","MASTER",4,2001,11,2021,"4823-9968-5805-5107",672529
2481,2481,"JPMorgan Chase","AMEX",7,2003,9,2022,"2678-8446-9523-6229",881956
2482,2482,"Citibank","VISA",8,2002,11,2022,"5873-4229-1277-2104",472465
2483,2483,"JPMorgan Chase","VISA",5,2000,2,2021,"4725-5891-3928-4764",934276
2484,2484,"Bank of America","MASTER",6,2002,7,2020,"5214-8561-6079-1833",938557
2485,2485,"Citibank","VISA",7,2001,3,2019,"4329-6335-8972-1965",662378
2486,2486,"Morgan Stanley","MASTER",9,2002,9,2020,"4725-9739-1820-6785",817014
2487,2487,"US Bancorp","VISA",5,2004,9,2018,"2678-6901-5990-3963",606533
2488,2488,"JPMorgan Chase","VISA",8,2003,2,2018,"4725-3510-9898-6193",902003
2489,2489,"Goldman Sachs","VISA",10,2003,5,2022,"3768-4343-5957-5234",545952
2490,2490,"JPMorgan Chase","AMEX",2,2000,6,2019,"3768-8835-9891-8996",619444
2491,2491,"Citibank","VISA",3,2000,7,2019,"5873-4868-9082-4436",564704
2492,2492,"Bank of America","VISA",4,2002,8,2021,"5873-9719-9951-6105",385661
2493,2493,"Bank of America","VISA",3,2002,5,2021,"3768-9166-8950-1156",362359
2494,2494,"US Bancorp","VISA",8,2003,9,2018,"2678-3877-6571-1086",990021
2495,2495,"Bank of America","VISA",11,2004,9,2021,"5214-4473-9859-3488",605468
2496,2496,"PNC Financial Services","VISA",3,2004,10,2022,"4725-9769-4010-6331",576683
2497,2497,"Citibank","VISA",8,2001,9,2022,"2678-9765-1056-3921",474627
2498,2498,"Morgan Stanley","MASTER",1,2000,4,2022,"2678-1282-7322-7871",98924
2499,2499,"Citibank","VISA",2,2000,11,2022,"3768-5325-4713-8071",926314
2500,2500,"Bank of America","VISA",11,2004,9,2020,"4725-7501-4078-1876",634358
2501,2501,"Citibank","MASTER",4,2004,10,2021,"4329-9841-7569-8915",437071
2502,2502,"Bank of America","VISA",4,2001,2,2019,"4725-5449-1084-9917",401805
2503,2503,"Bank of America","VISA",1,2004,11,2022,"5214-9756-8440-2787",347040
2504,2504,"Citibank","VISA",10,2002,2,2022,"4823-6450-5100-2993",452053
2505,2505,"Citibank","MASTER",7,2001,1,2020,"2678-9229-3729-5281",772487
2506,2506,"Bank of America","AMEX",9,2004,11,2020,"2678-9145-9165-3520",59362
2507,2507,"Goldman Sachs","MASTER",10,2002,1,2018,"4725-4965-2653-3372",369476
2508,2508,"Citibank","MASTER",10,2000,3,2018,"5873-8310-5764-3052",371777
2509,2509,"Bank of America","VISA",3,2000,8,2018,"5873-3311-2829-4627",440779
2510,2510,"Citibank","MASTER",1,2002,9,2019,"5873-9511-9432-2952",300298
2511,2511,"Wells Fargo","VISA",1,2003,2,2020,"4725-9743-7700-7796",346073
2512,2512,"Citibank","VISA",3,2004,6,2019,"5873-4205-4619-5764",176468
2513,2513,"Bank of America","VISA",3,2001,8,2018,"5214-2145-1517-2806",865676
2514,2514,"Bank of America","VISA",7,2003,6,2018,"4725-6611-7962-9182",537214
2515,2515,"PNC Financial Services","VISA",9,2004,7,2021,"4823-9191-1231-5355",46119
2516,2516,"Citibank","VISA",8,2002,10,2020,"5214-3570-3488-3955",503289
2517,2517,"Wells Fargo","VISA",5,2003,7,2022,"5119-1931-1835-4193",77563
2518,2518,"JPMorgan Chase","VISA",9,2003,11,2020,"4725-5470-5189-8874",857980
2519,2519,"Bank of America","VISA",9,2004,8,2018,"5214-9060-9722-9626",291354
2520,2520,"Bank of America","MASTER",8,2002,1,2018,"4725-1346-9163-1353",615795
2521,2521,"US Bancorp","VISA",6,2003,8,2019,"5873-9087-9430-7786",785035
2522,2522,"Bank of America","VISA",7,2002,2,2022,"2678-8133-7837-3672",594168
2523,2523,"JPMorgan Chase","MASTER",6,2003,8,2018,"4725-9325-4297-6845",484222
2524,2524,"US Bancorp","MASTER",4,2002,2,2018,"2678-1359-2275-5129",280830
2525,2525,"Bank of America","VISA",9,2001,8,2018,"4823-4710-3925-6718",626430
2526,2526,"JPMorgan Chase","VISA",1,2002,6,2020,"4725-6329-7473-6817",144160
2527,2527,"Bank of America","AMEX",11,2002,2,2018,"5214-1156-2360-1756",358742
2528,2528,"Bank of America","VISA",3,2004,4,2020,"2678-6993-9950-9809",598857
2529,2529,"JPMorgan Chase","VISA",5,2000,1,2018,"2678-7842-1512-6693",956249
2530,2530,"Citibank","VISA",9,2002,11,2020,"5214-6616-9127-7251",411493
2531,2531,"Citibank","MASTER",1,2002,1,2020,"5873-2078-1516-8991",359593
2532,2532,"Bank of America","VISA",3,2004,9,2019,"4725-8013-4179-3096",503805
2533,2533,"PNC Financial Services","VISA",5,2004,3,2018,"4725-5439-8982-8606",880585
2534,2534,"Wells Fargo","VISA",2,2002,7,2019,"4823-7464-1713-3194",993451
2535,2535,"Bank of America","AMEX",6,2002,10,2022,"4823-6779-3784-6652",951914
2536,2536,"Bank of America","VISA",6,2002,8,2019,"2678-1488-9609-9539",142771
2537,2537,"Citibank","VISA",11,2000,5,2022,"4823-2785-4377-7722",104077
2538,2538,"Morgan Stanley","VISA",3,2000,10,2021,"4725-2015-8970-6209",590516
2539,2539,"Citibank","VISA",9,2002,2,2018,"5873-2007-2865-9728",497792
2540,2540,"Citibank","VISA",8,2001,6,2019,"4725-7342-3117-7626",280685
2541,2541,"Citibank","VISA",8,2002,5,2018,"4823-5544-5365-7906",27689
2542,2542,"Bank of America","MASTER",11,2000,4,2022,"4725-9371-9188-6805",382325
2543,2543,"Bank of America","VISA",8,2002,4,2021,"4823-3584-4331-7446",689355
2544,2544,"JPMorgan Chase","MASTER",5,2001,2,2022,"4823-3281-9738-8971",130463
2545,2545,"Bank of America","VISA",11,2004,7,2022,"2678-9311-4275-9471",689203
2546,2546,"Citibank","AMEX",1,2003,11,2019,"3768-8860-3724-5491",449509
2547,2547,"Bank of America","VISA",1,2001,11,2018,"5119-3319-1648-1449",508803
2548,2548,"Citibank","MASTER",7,2004,4,2019,"5214-9278-6101-9978",863612
2549,2549,"Citibank","VISA",2,2001,3,2019,"5214-7519-6241-4406",125846
2550,2550,"Citibank","VISA",10,2001,1,2020,"4823-3284-3189-2225",732233
2551,2551,"Citibank","AMEX",2,2004,8,2022,"5119-6063-2097-8546",723966
2552,2552,"Citibank","VISA",6,2000,7,2019,"4823-7809-6047-4496",318027
2553,2553,"Citibank","MASTER",9,2002,10,2022,"4823-6677-7081-9766",22891
2554,2554,"US Bancorp","VISA",6,2002,3,2020,"4823-8835-9551-4755",454764
2555,2555,"Wells Fargo","MASTER",5,2000,4,2020,"3768-2058-6126-3400",750525
2556,2556,"Bank of America","VISA",7,2003,11,2021,"5119-6632-2882-7603",213452
2557,2557,"Bank of America","MASTER",4,2002,11,2020,"4823-9665-5305-5392",652520
2558,2558,"Bank of America","VISA",6,2003,1,2018,"5214-2915-4327-7602",146370
2559,2559,"Bank of America","VISA",11,2004,7,2019,"5214-3063-3542-2376",111657
2560,2560,"Morgan Stanley","VISA",1,2003,2,2019,"5214-9966-7328-6905",139288
2561,2561,"Wells Fargo","MASTER",10,2004,6,2021,"4725-4518-1430-8123",165241
2562,2562,"Citibank","VISA",3,2001,2,2020,"4725-8489-5849-2782",969533
2563,2563,"Citibank","VISA",7,2004,2,2020,"3768-7168-2308-3255",544614
2564,2564,"JPMorgan Chase","AMEX",6,2001,2,2019,"5119-7652-6354-3163",946931
2565,2565,"Bank of America","VISA",8,2002,7,2021,"4823-1441-3106-5210",140289
2566,2566,"Citibank","VISA",7,2003,2,2019,"4329-4044-7618-5777",703329
2567,2567,"Bank of America","VISA",11,2003,8,2021,"4329-7566-4808-7750",66727
2568,2568,"Bank of America","AMEX",11,2001,1,2020,"5873-4830-2761-6540",895386
2569,2569,"US Bancorp","VISA",8,2004,2,2022,"4329-2550-9755-7054",854234
2570,2570,"Bank of America","VISA",1,2004,5,2021,"4823-6999-2565-2144",97677
2571,2571,"Citibank","VISA",11,2004,5,2022,"3768-8806-2367-1523",398088
2572,2572,"Goldman Sachs","AMEX",1,2001,8,2019,"3768-9787-4016-7701",966559
2573,2573,"Citibank","VISA",2,2003,4,2021,"4725-2187-3313-6061",828010
2574,2574,"Citibank","MASTER",5,2001,8,2022,"5214-1861-7603-6445",57351
2575,2575,"Bank of America","VISA",6,2001,3,2019,"4329-3594-7582-8429",357078
2576,2576,"Morgan Stanley","AMEX",6,2003,4,2018,"4725-9799-4718-5205",530819
2577,2577,"JPMorgan Chase","VISA",4,2003,1,2020,"2678-2393-8721-1352",856796
2578,2578,"Goldman Sachs","AMEX",5,2001,4,2020,"2678-8201-5995-4611",788798
2579,2579,"Citibank","VISA",4,2000,2,2022,"5873-3721-1291-3533",603675
2580,2580,"JPMorgan Chase","VISA",5,2002,3,2021,"5214-3215-4664-5175",395602
2581,2581,"Citibank","AMEX",8,2000,3,2021,"5214-4652-5790-8361",286299
2582,2582,"Bank of America","MASTER",3,2002,1,2020,"4823-3570-5192-1363",982356
2583,2583,"Citibank","VISA",10,2000,10,2021,"5119-2795-9393-7236",99865
2584,2584,"JPMorgan Chase","VISA",4,2000,5,2020,"2678-9578-6623-8834",119950
2585,2585,"JPMorgan Chase","VISA",8,2001,3,2022,"4823-8219-9555-1999",301080
2586,2586,"Bank of America","AMEX",3,2001,9,2018,"5214-2654-8248-3500",83643
2587,2587,"Citibank","VISA",3,2001,4,2020,"5873-7407-6861-7915",102601
2588,2588,"Citibank","VISA",1,2000,5,2019,"4725-6560-1606-2829",534462
2589,2589,"JPMorgan Chase","VISA",5,2000,6,2018,"4725-6682-9120-4318",258199
2590,2590,"Citibank","VISA",8,2000,3,2018,"4823-8122-5648-6654",291956
2591,2591,"JPMorgan Chase","VISA",3,2001,8,2018,"4725-2052-8565-2545",97941
2592,2592,"Bank of America","AMEX",4,2002,11,2021,"2678-1011-7824-7683",426817
2593,2593,"Citibank","AMEX",7,2004,3,2020,"5214-1476-1418-9907",629109
2594,2594,"Goldman Sachs","AMEX",9,2002,3,2018,"4823-4411-4192-1581",998334
2595,2595,"Goldman Sachs","MASTER",11,2001,6,2019,"4725-3924-1930-8146",458346
2596,2596,"JPMorgan Chase","VISA",10,2004,7,2022,"5214-7829-6165-4346",678854
2597,2597,"Morgan Stanley","VISA",10,2003,10,2021,"2678-8965-8852-5251",221721
2598,2598,"Bank of America","VISA",5,2004,11,2018,"3768-9246-1654-6824",778958
2599,2599,"Bank of America","VISA",3,2003,5,2019,"5873-7569-4778-8072",757172
2600,2600,"Citibank","MASTER",3,2001,1,2018,"4823-3874-8710-2915",78906
2601,2601,"PNC Financial Services","VISA",7,2001,2,2018,"4823-1148-7382-6526",770686
2602,2602,"Bank of America","VISA",9,2003,11,2019,"4329-2432-1570-6217",893046
2603,2603,"JPMorgan Chase","VISA",8,2004,11,2020,"4725-5762-9834-8641",465699
2604,2604,"Bank of America","MASTER",2,2004,3,2020,"5873-7308-6631-8087",225985
2605,2605,"Bank of America","VISA",8,2000,5,2022,"4823-5797-5978-4258",940668
2606,2606,"Wells Fargo","VISA",1,2003,8,2018,"5873-2737-5025-9756",656259
2607,2607,"JPMorgan Chase","VISA",2,2002,10,2022,"4823-7567-6347-8218",698858
2608,2608,"US Bancorp","VISA",11,2000,1,2019,"4823-2646-1803-6399",436378
2609,2609,"US Bancorp","VISA",1,2000,10,2022,"2678-1865-9009-1112",24649
2610,2610,"Bank of America","VISA",11,2002,10,2021,"5119-9458-5418-5365",379493
2611,2611,"Bank of America","VISA",8,2003,9,2018,"4725-8924-3910-9983",623868
2612,2612,"Citibank","VISA",1,2001,3,2019,"2678-7861-6170-7474",399232
2613,2613,"Bank of America","VISA",1,2004,9,2022,"4725-9236-6934-3327",344431
2614,2614,"Morgan Stanley","VISA",7,2002,1,2021,"5873-5472-1519-2432",130333
2615,2615,"Citibank","VISA",3,2002,6,2019,"5214-2625-4308-8119",403857
2616,2616,"Bank of America","VISA",3,2000,4,2019,"5873-2567-9871-9451",29752
2617,2617,"Morgan Stanley","VISA",5,2001,8,2021,"5873-7010-3351-5346",419118
2618,2618,"Wells Fargo","VISA",1,2004,8,2018,"4725-7469-6821-1588",647043
2619,2619,"Citibank","VISA",9,2000,4,2021,"2678-2828-7387-3379",627981
2620,2620,"Citibank","VISA",1,2004,10,2020,"2678-9524-5156-1067",806657
2621,2621,"Bank of America","VISA",5,2002,9,2022,"2678-2793-8477-6050",680033
2622,2622,"Citibank","VISA",5,2002,10,2022,"3768-7934-9457-6993",49463
2623,2623,"Citibank","VISA",10,2000,3,2022,"5119-6837-5262-6009",671122
2624,2624,"Citibank","VISA",4,2004,7,2022,"4329-3292-9074-7396",23082
2625,2625,"JPMorgan Chase","VISA",4,2003,1,2019,"4725-5735-9207-9103",397531
2626,2626,"Goldman Sachs","VISA",4,2000,11,2018,"5214-1952-4114-4307",967345
2627,2627,"Citibank","VISA",3,2003,3,2020,"4725-3060-2876-3540",410341
2628,2628,"Morgan Stanley","VISA",9,2001,7,2019,"5119-5105-3104-1786",914921
2629,2629,"Citibank","VISA",1,2002,10,2019,"5214-8062-7566-4789",808144
2630,2630,"Morgan Stanley","VISA",4,2004,10,2018,"5873-6249-7273-7265",536042
2631,2631,"Citibank","MASTER",8,2000,6,2022,"5119-2241-5455-1868",135227
2632,2632,"JPMorgan Chase","MASTER",8,2002,4,2022,"5214-7712-8079-2542",661589
2633,2633,"Bank of America","MASTER",11,2001,11,2020,"4725-1657-9403-9225",882866
2634,2634,"Citibank","AMEX",5,2001,11,2018,"4823-5453-2137-5720",521348
2635,2635,"JPMorgan Chase","VISA",7,2003,6,2021,"5214-7115-6066-6353",366758
2636,2636,"Wells Fargo","MASTER",1,2004,1,2021,"3768-8821-4616-9252",488285
2637,2637,"Citibank","VISA",5,2000,2,2018,"4823-7883-9537-2296",807252
2638,2638,"JPMorgan Chase","VISA",7,2000,7,2022,"4725-2848-9875-8197",376301
2639,2639,"Bank of America","VISA",11,2004,8,2019,"4725-6629-7392-7821",241680
2640,2640,"Goldman Sachs","VISA",11,2003,9,2020,"5873-5346-5491-4874",737518
2641,2641,"Citibank","VISA",8,2003,10,2019,"5214-2474-4330-5926",114533
2642,2642,"JPMorgan Chase","MASTER",3,2000,7,2022,"3768-8368-5587-8746",861280
2643,2643,"Citibank","VISA",5,2001,11,2022,"5214-9857-9161-8746",27104
2644,2644,"Citibank","VISA",5,2002,9,2018,"4823-8620-5150-2038",120828
2645,2645,"Citibank","VISA",5,2003,7,2019,"5873-1098-2365-4520",33861
2646,2646,"Goldman Sachs","MASTER",11,2002,3,2018,"4823-6939-2962-5874",238659
2647,2647,"Bank of America","VISA",7,2000,3,2018,"4823-7982-2041-3896",506121
2648,2648,"Bank of America","MASTER",8,2003,11,2022,"5119-8410-1182-6893",482834
2649,2649,"Bank of America","VISA",11,2002,2,2018,"4725-3220-9194-2212",58856
2650,2650,"Morgan Stanley","VISA",8,2000,3,2021,"5214-1504-1958-4168",725590
2651,2651,"Bank of America","VISA",7,2004,2,2022,"4725-7691-3781-2615",150733
2652,2652,"Goldman Sachs","VISA",9,2000,10,2022,"5119-9481-6401-4032",168502
2653,2653,"Citibank","VISA",1,2004,3,2019,"4725-6222-9184-7809",595018
2654,2654,"Wells Fargo","VISA",11,2003,3,2021,"4329-1987-8210-5628",441399
2655,2655,"JPMorgan Chase","VISA",9,2003,10,2020,"5873-5377-3515-9837",45705
2656,2656,"Citibank","VISA",6,2003,3,2021,"5119-2912-7673-1920",155683
2657,2657,"Citibank","VISA",3,2004,9,2022,"2678-9408-3711-8033",695890
2658,2658,"Bank of America","VISA",5,2000,2,2021,"4725-8932-9936-7844",685146
2659,2659,"Bank of America","VISA",5,2000,5,2019,"5119-1752-2457-1035",147991
2660,2660,"Bank of America","AMEX",3,2004,10,2021,"5873-6832-3910-2663",555980
2661,2661,"Citibank","VISA",8,2000,9,2018,"4823-2041-2470-3652",775712
2662,2662,"JPMorgan Chase","AMEX",3,2000,7,2021,"5873-9189-2313-6194",145437
2663,2663,"US Bancorp","VISA",9,2002,6,2020,"5873-1717-5584-8018",809355
2664,2664,"Bank of America","VISA",1,2001,10,2021,"5873-9171-9920-7503",240192
2665,2665,"Citibank","VISA",10,2003,1,2021,"5214-5481-2212-2614",219205
2666,2666,"US Bancorp","VISA",2,2001,11,2021,"5873-6266-1076-5781",25015
2667,2667,"Citibank","VISA",10,2000,5,2018,"4725-1802-2839-7177",950748
